Date,Open,High,Low,Close,Adj Close,Volume
7/10/2017,20070.43945,20127.75977,20023.0293,20080.98047,20080.98047,85700000
7/11/2017,20073.85938,20200.88086,20070.66992,20195.48047,20195.48047,77300000
7/12/2017,20137.2207,20153.03906,20061.16016,20098.38086,20098.38086,81400000
7/13/2017,20177.2793,20183.80078,20062.26953,20099.81055,20099.81055,90500000
7/14/2017,20157.91992,20163.66992,20101.71094,20118.85938,20118.85938,83100000
7/17/2017,null,null,null,null,null,null
7/18/2017,20074.41016,20081.28906,19943.14063,19999.91016,19999.91016,93400000
7/19/2017,19970.7793,20032.46094,19947.25977,20020.85938,20020.85938,81200000
7/20/2017,20046.90039,20157.10938,20032.23047,20144.58984,20144.58984,80800000
7/21/2017,20089.85938,20135.33008,20081.91016,20099.75,20099.75,78700000
7/24/2017,19973.66992,20002.53906,19901.88086,19975.66992,19975.66992,81300000
7/25/2017,19979.56055,20036.31055,19941.60938,19955.19922,19955.19922,70100000
7/26/2017,20098.14063,20116,20016.58008,20050.16016,20050.16016,85500000
7/27/2017,20026.58008,20176.39063,20005.19922,20079.64063,20079.64063,89900000
7/28/2017,20048.46094,20056.16016,19926.59961,19959.83984,19959.83984,108500000
7/31/2017,19933.44922,19983.90039,19891.90039,19925.17969,19925.17969,140300000
8/1/2017,19907.08008,20000.46094,19904.7207,19985.78906,19985.78906,110100000
8/2/2017,20057.07031,20113.73047,20022.05078,20080.03906,20080.03906,95600000
8/3/2017,20066,20070.16016,19985.40039,20029.25977,20029.25977,89300000
8/4/2017,19949.78906,19984.50977,19933.58984,19952.33008,19952.33008,76500000
8/7/2017,20059.28906,20085.90039,20037.40039,20055.89063,20055.89063,75300000
8/8/2017,20062.65039,20076.80078,19970.57031,19996.00977,19996.00977,80400000
8/9/2017,19928.96094,19945.2793,19660.2207,19738.71094,19738.71094,104400000
8/10/2017,19792.44922,19829.88086,19685.83008,19729.74023,19729.74023,104200000
8/11/2017,19792.44922,20318.10938,16111.80957,19729.74023,19729.74023,1042
8/14/2017,19545.58008,19598.41016,19486.48047,19537.09961,19537.09961,108300000
8/15/2017,19689.38086,19824.11914,19656.91016,19753.31055,19753.31055,90300000
8/16/2017,19750.55078,19776.85938,19719.08008,19729.2793,19729.2793,69400000
8/17/2017,19707.75,19739.03906,19679.36914,19702.63086,19702.63086,71900000
8/18/2017,19471.26953,19543.13086,19433.08984,19470.41016,19470.41016,95700000
8/21/2017,19509.5293,19509.5293,19365.65039,19393.13086,19393.13086,75300000
8/22/2017,19373.10938,19437.25,19361.94922,19383.83984,19383.83984,70500000
8/23/2017,19547.05078,19561.32031,19408.4707,19434.64063,19434.64063,78500000
8/24/2017,19366.35938,19428.55078,19351.91992,19353.76953,19353.76953,75400000
8/25/2017,19401.11914,19485.9707,19384.36914,19452.60938,19452.60938,70700000
8/28/2017,19502.23047,19535.5,19420.5,19449.90039,19449.90039,69500000
8/29/2017,19319.10938,19371.90039,19280.01953,19362.55078,19362.55078,75000000
8/30/2017,19480.98047,19538.23047,19435.09961,19506.53906,19506.53906,91800000
8/31/2017,19591.32031,19687.99023,19583.10938,19646.24023,19646.24023,97900000
9/1/2017,19733.57031,19735.96094,19620.07031,19691.4707,19691.4707,79400000
9/4/2017,19615.96094,19628.40039,19479.40039,19508.25,19508.25,71700000
9/5/2017,19533.38086,19542.7793,19354.58984,19385.81055,19385.81055,77600000
9/6/2017,19286.06055,19371.38086,19254.66992,19357.9707,19357.9707,88500000
9/7/2017,19433.43945,19482.7207,19365.75,19396.51953,19396.51953,81900000
9/8/2017,19297.96094,19357.49023,19239.51953,19274.82031,19274.82031,106600000
9/11/2017,19441.39063,19567.0293,19437.14063,19545.76953,19545.76953,78700000
9/12/2017,19736.14063,19792.06055,19718.80078,19776.61914,19776.61914,89900000
9/13/2017,19873.68945,19888.83984,19845.01953,19865.82031,19865.82031,84500000
9/14/2017,19860.36914,19918.39063,19793.84961,19807.43945,19807.43945,93700000
9/15/2017,19793.80078,19933.40039,19787.65039,19909.5,19909.5,111900000
9/18/2017,null,null,null,null,null,null
9/19/2017,20128.17969,20320.7793,20122,20299.38086,20299.38086,120900000
9/20/2017,20301.33008,20339.36914,20272.82031,20310.46094,20310.46094,100400000
9/21/2017,20456.5,20481.26953,20332.68945,20347.48047,20347.48047,115900000
9/22/2017,20413.60938,20417.07031,20249.24023,20296.44922,20296.44922,95400000
9/25/2017,20439.42969,20454.28906,20367.0293,20397.58008,20397.58008,82800000
9/26/2017,20349.25977,20385.5,20303.98047,20330.18945,20330.18945,95000000
9/27/2017,20269.82031,20278.08984,20213.66016,20267.05078,20267.05078,63600000
9/28/2017,20398.63086,20399.86914,20299.67969,20363.10938,20363.10938,84000000
9/29/2017,20315.33984,20370.33008,20285.06055,20356.2793,20356.2793,85100000
10/2/2017,20400.50977,20411.33008,20363.2793,20400.7793,20400.7793,67600000
10/3/2017,20475.25,20628.38086,20438.16992,20614.07031,20614.07031,72800000
10/4/2017,20660.81055,20689.08008,20592.17969,20626.66016,20626.66016,73500000
10/5/2017,20650.71094,20667.4707,20602.25977,20628.56055,20628.56055,57300000
10/6/2017,20716.84961,20721.15039,20659.15039,20690.71094,20690.71094,75900000
10/9/2017,null,null,null,null,null,null
10/10/2017,20680.53906,20823.66016,20663.08008,20823.50977,20823.50977,78300000
10/11/2017,20803.71094,20898.41016,20788.11914,20881.26953,20881.26953,80200000
10/12/2017,20958.17969,20994.40039,20917.03906,20954.7207,20954.7207,80400000
10/13/2017,20959.66016,21211.28906,20933,21155.17969,21155.17969,110500000
10/16/2017,21221.26953,21347.07031,21187.92969,21255.56055,21255.56055,102300000
10/17/2017,21352.16992,21393.96094,21230.66992,21336.11914,21336.11914,92400000
10/18/2017,21374.66016,21402.75977,21317.66992,21363.05078,21363.05078,72700000
10/19/2017,21450.03906,21503.84961,21381.51953,21448.51953,21448.51953,84600000
10/20/2017,21390.94922,21489.25977,21363.09961,21457.64063,21457.64063,85700000
10/23/2017,21709.30078,21723.59961,21614.50977,21696.65039,21696.65039,87400000
10/24/2017,21670,21805.16992,21646.51953,21805.16992,21805.16992,88200000
10/25/2017,21900.13086,21921.35938,21648.34961,21707.61914,21707.61914,122000000
10/26/2017,21698.94922,21793.61914,21688.56055,21739.7793,21739.7793,82600000
10/27/2017,21903.26953,22016.5,21815.7207,22008.44922,22008.44922,120400000
10/30/2017,22047.94922,22086.88086,21921.24023,22011.66992,22011.66992,135600000
10/31/2017,21897.28906,22020.38086,21840.07031,22011.60938,22011.60938,102400000
11/1/2017,22144.91992,22455.91992,22130.0293,22420.08008,22420.08008,112600000
11/2/2017,22512.17969,22540.25,22400.00977,22539.11914,22539.11914,105700000
11/3/2017,22512.17969,22540.25,22400.00977,22539.11914,22539.11914,0
11/6/2017,22612.96094,22644.67969,22435.33984,22548.34961,22548.34961,111900000
11/7/2017,22518.75,22953.17969,22512.91016,22937.59961,22937.59961,107800000
11/8/2017,22849.91016,22922.80078,22759.07031,22913.82031,22913.82031,100200000
11/9/2017,22989.43945,23382.15039,22522.83008,22868.71094,22868.71094,160400000
11/10/2017,22580.69922,22724.39063,22511.92969,22681.41992,22681.41992,106600000
11/13/2017,22607.56055,22607.91992,22380.99023,22380.99023,22380.99023,80700000
11/14/2017,22342.92969,22532.30078,22323.24023,22380.00977,22380.00977,95900000
11/15/2017,22250.98047,22305.24023,22004.78906,22028.32031,22028.32031,120600000
11/16/2017,21975.23047,22392.13086,21972.33984,22351.11914,22351.11914,96600000
11/17/2017,22603.30078,22757.40039,22319.11914,22396.80078,22396.80078,113700000
11/20/2017,22279.98047,22410.24023,22215.07031,22261.75977,22261.75977,71700000
11/21/2017,22456.78906,22563.25,22416.48047,22416.48047,22416.48047,76100000
11/22/2017,22601.55078,22677.33984,22513.43945,22523.15039,22523.15039,81100000
11/23/2017,null,null,null,null,null,null
11/24/2017,22390.14063,22567.19922,22381.00977,22550.84961,22550.84961,64800000
11/27/2017,22657.08008,22659.33008,22423.40039,22495.99023,22495.99023,66600000
11/28/2017,22474.74023,22580.99023,22363.93945,22486.24023,22486.24023,76800000
11/29/2017,22613.96094,22643.92969,22537.11914,22597.19922,22597.19922,90700000
11/30/2017,22601.83008,22748.32031,22502.67969,22724.96094,22724.96094,140700000
12/1/2017,22916.92969,22994.31055,22675.07031,22819.0293,22819.0293,89700000
12/4/2017,22843.5293,22864.33008,22693.99023,22707.16016,22707.16016,68900000
12/5/2017,22595.33008,22682.71094,22522.2793,22622.38086,22622.38086,75900000
12/6/2017,22525.38086,22528.21094,22119.21094,22177.03906,22177.03906,97300000
12/7/2017,22317.15039,22515.24023,22317.15039,22498.0293,22498.0293,79500000
12/8/2017,22627.94922,22819.71094,22625.41016,22811.08008,22811.08008,106900000
12/11/2017,22894.30078,22938.73047,22787.40039,22938.73047,22938.73047,69500000
12/12/2017,22936.41016,22994.33008,22834.89063,22866.16992,22866.16992,86100000
12/13/2017,22879.26953,22879.36914,22697.32031,22758.07031,22758.07031,91400000
12/14/2017,22699.30078,22786.60938,22638.75977,22694.44922,22694.44922,85100000
12/15/2017,22621.35938,22745.08984,22478.32031,22553.2207,22553.2207,99400000
12/18/2017,22770.43945,22927.5,22735.19922,22901.76953,22901.76953,85200000
12/19/2017,22961.4707,22990.41992,22862.82031,22868,22868,70500000
12/20/2017,22834.92969,22923.5,22806.73047,22891.7207,22891.7207,92400000
12/21/2017,22852.00977,22894.94922,22728.06055,22866.09961,22866.09961,73000000
12/22/2017,22850.73047,22908.83984,22801.16016,22902.75977,22902.75977,77800000
12/25/2017,22909.41016,22948.83008,22870.18945,22939.17969,22939.17969,0
12/26/2017,22922.94922,22950.15039,22877.63086,22892.68945,22892.68945,46400000
12/27/2017,22854.39063,22936.16016,22854.39063,22911.21094,22911.21094,47200000
12/28/2017,22912.05078,22954.44922,22736.42969,22783.98047,22783.98047,50300000
12/29/2017,22831.49023,22881.21094,22753.19922,22764.93945,22764.93945,46500000
1/1/2018,null,null,null,null,null,null
1/2/2018,null,null,null,null,null,null
1/3/2018,null,null,null,null,null,null
1/4/2018,23073.73047,23506.33008,23065.19922,23506.33008,23506.33008,102200000
1/5/2018,23643,23730.4707,23520.51953,23714.5293,23714.5293,101900000
1/8/2018,null,null,null,null,null,null
1/9/2018,23948.9707,23952.60938,23789.0293,23849.99023,23849.99023,94100000
1/10/2018,23832.81055,23864.75977,23755.44922,23788.19922,23788.19922,88800000
1/11/2018,23656.39063,23734.9707,23601.83984,23710.42969,23710.42969,83700000
1/12/2018,23719.66016,23743.05078,23588.07031,23653.82031,23653.82031,93700000
1/15/2018,23827.98047,23833.26953,23685.01953,23714.88086,23714.88086,75400000
1/16/2018,23721.16992,23962.07031,23701.83008,23951.81055,23951.81055,68500000
1/17/2018,23783.41992,23891.63086,23739.16992,23868.33984,23868.33984,82200000
1/18/2018,24078.92969,24084.41992,23699.4707,23763.36914,23763.36914,99400000
1/19/2018,23854.10938,23872.68945,23735.60938,23808.06055,23808.06055,71800000
1/22/2018,23797.83984,23816.33008,23697.81055,23816.33008,23816.33008,65200000
1/23/2018,23924.40039,24129.33984,23916.01953,24124.15039,24124.15039,73400000
1/24/2018,24026.42969,24072.76953,23917.14063,23940.7793,23940.7793,79900000
1/25/2018,23750.65039,23828.40039,23649.0293,23669.49023,23669.49023,81500000
1/26/2018,23757.33984,23797.96094,23592.2793,23631.88086,23631.88086,87200000
1/29/2018,23707.14063,23787.23047,23580.16992,23629.33984,23629.33984,68800000
1/30/2018,23559.33008,23581.98047,23233.36914,23291.9707,23291.9707,88800000
1/31/2018,23205.23047,23375.38086,23092.84961,23098.28906,23098.28906,99800000
2/1/2018,23276.09961,23492.76953,23211.11914,23486.10938,23486.10938,101800000
2/2/2018,23361.66992,23367.96094,23122.44922,23274.5293,23274.5293,98600000
2/5/2018,22921.16016,22967.68945,22659.42969,22682.08008,22682.08008,107600000
2/6/2018,22267,22277.44922,21078.71094,21610.24023,21610.24023,190100000
2/7/2018,22001.28906,22353.86914,21627.13086,21645.36914,21645.36914,143500000
2/8/2018,21721.57031,21977.0293,21649.69922,21890.85938,21890.85938,104700000
2/9/2018,21507.74023,21510.30078,21119.00977,21382.61914,21382.61914,127600000
2/12/2018,null,null,null,null,null,null
2/13/2018,21633.33984,21679.19922,21211.5293,21244.67969,21244.67969,114700000
2/14/2018,21251.24023,21371.00977,20950.15039,21154.16992,21154.16992,103900000
2/15/2018,21384.09961,21578.99023,21308.91992,21464.98047,21464.98047,86400000
2/16/2018,21555.99023,21866.36914,21499.88086,21720.25,21720.25,77800000
2/19/2018,21903.66016,22152.84961,21858.33008,22149.21094,22149.21094,68500000
2/20/2018,22054.32031,22063.86914,21831.44922,21925.09961,21925.09961,67500000
2/21/2018,21942.41992,22130.58008,21836.73047,21970.81055,21970.81055,77900000
2/22/2018,21789.88086,21799.40039,21626.84961,21736.43945,21736.43945,77300000
2/23/2018,21789.7207,21903.39063,21741.63086,21892.7793,21892.7793,64600000
2/26/2018,22134.64063,22226.5293,22040.86914,22153.63086,22153.63086,64600000
2/27/2018,22391.66992,22502.05078,22325.07031,22389.85938,22389.85938,74300000
2/28/2018,22292.5293,22380.2793,22068.24023,22068.24023,22068.24023,88800000
3/1/2018,21901.13086,21901.13086,21645.2207,21724.4707,21724.4707,90300000
3/2/2018,21339.98047,21366.08984,21088.96094,21181.64063,21181.64063,97100000
3/5/2018,21047.81055,21164.38086,20937.25977,21042.08984,21042.08984,87200000
3/6/2018,21390.19922,21551.14063,21381.41992,21417.75977,21417.75977,76400000
3/7/2018,21261.96094,21484.08008,21201.93945,21252.7207,21252.7207,87000000
3/8/2018,21488.16016,21488.16016,21299.40039,21368.07031,21368.07031,72100000
3/9/2018,21594.2207,21884.44922,21357.55078,21469.19922,21469.19922,110500000
3/12/2018,21826.09961,21971.16016,21689.9707,21824.0293,21824.0293,70600000
3/13/2018,21742.44922,21968.09961,21700.7793,21968.09961,21968.09961,68100000
3/14/2018,21764.99023,21881.08984,21684.01953,21777.28906,21777.28906,65000000
3/15/2018,21704.14063,21825.9707,21555.49023,21803.94922,21803.94922,65300000
3/16/2018,21876.5293,21879.2793,21632.84961,21676.50977,21676.50977,75700000
3/19/2018,21537.90039,21659.03906,21366.88086,21480.90039,21480.90039,67300000
3/20/2018,21297.98047,21384.85938,21223.9707,21380.9707,21380.9707,66500000
3/21/2018,null,null,null,null,null,null
3/22/2018,21352.16016,21592,21349.71094,21591.99023,21591.99023,82600000
3/23/2018,21188.80078,21188.80078,20559.60938,20617.85938,20617.85938,121000000
3/26/2018,20423.36914,20766.09961,20347.49023,20766.09961,20766.09961,97500000
3/27/2018,20958.90039,21317.32031,20943.31055,21317.32031,21317.32031,101900000
3/28/2018,20893.05078,21031.31055,20776.82031,21031.31055,21031.31055,88100000
3/29/2018,21250.96094,21298.57031,20996.2207,21159.08008,21159.08008,78900000
3/30/2018,21392.41992,21512.80078,21311.5,21454.30078,21454.30078,63600000
4/2/2018,21441.57031,21597.4707,21388.58008,21388.58008,21388.58008,47500000
4/3/2018,21115.48047,21333.5,21056.01953,21292.28906,21292.28906,63800000
4/4/2018,21415.84961,21415.84961,21238.17969,21319.55078,21319.55078,75600000
4/5/2018,21541.17969,21737.66016,21462.09961,21645.41992,21645.41992,80700000
4/6/2018,21633.73047,21742.83984,21550.41992,21567.51953,21567.51953,74400000
4/9/2018,21534.33008,21737.08984,21517.76953,21678.25977,21678.25977,62100000
4/10/2018,21599.66992,21933.99023,21542.36914,21794.32031,21794.32031,74700000
4/11/2018,21819.08984,21837.35938,21687.09961,21687.09961,21687.09961,69500000
4/12/2018,21657.86914,21719.42969,21591.39063,21660.2793,21660.2793,58400000
4/13/2018,21801.41016,21917.34961,21746.68945,21778.74023,21778.74023,73100000
4/16/2018,21843.55078,21879.68945,21775.60938,21835.5293,21835.5293,53400000
4/17/2018,21801.83008,21889.89063,21772.41992,21847.58984,21847.58984,57400000
4/18/2018,21929.00977,22194.10938,21914.96094,22158.19922,22158.19922,70400000
4/19/2018,22231.85938,22360.65039,22176.85938,22191.17969,22191.17969,79700000
4/20/2018,22148.2207,22261.34961,22076.63086,22162.24023,22162.24023,69600000
4/23/2018,22157.88086,22204.85938,22065.51953,22088.03906,22088.03906,64000000
4/24/2018,22228.82031,22304.68945,22149.58984,22278.11914,22278.11914,76500000
4/25/2018,22118.61914,22228.7793,22080.75977,22215.32031,22215.32031,73300000
4/26/2018,22278.76953,22381.66016,22265.19922,22319.60938,22319.60938,72800000
4/27/2018,22466.66016,22495.56055,22357.5293,22467.86914,22467.86914,89100000
4/30/2018,null,null,null,null,null,null
5/1/2018,22453.41992,22519.44922,22411.42969,22508.0293,22508.0293,89900000
5/2/2018,22568.18945,22568.18945,22426.55078,22472.7793,22472.7793,70700000
5/3/2018,null,null,null,null,null,null
5/4/2018,null,null,null,null,null,null
5/7/2018,22513.2207,22513.48047,22350.91016,22467.16016,22467.16016,69000000
5/8/2018,22440.65039,22566.67969,22423.23047,22508.68945,22508.68945,77000000
5/9/2018,22463.00977,22478.64063,22364.75,22408.88086,22408.88086,86000000
5/10/2018,22482.50977,22530.64063,22418.75,22497.17969,22497.17969,73300000
5/11/2018,22573.94922,22769.16016,22545.4707,22758.48047,22758.48047,80200000
5/14/2018,22705.30078,22894.75977,22683.64063,22865.85938,22865.85938,68900000
5/15/2018,22889.4707,22912.06055,22805.7207,22818.01953,22818.01953,86400000
5/16/2018,22730.11914,22796.14063,22695.83984,22717.23047,22717.23047,80200000
5/17/2018,22820.61914,22887.0293,22799.16016,22838.36914,22838.36914,75600000
5/18/2018,22907.19922,22954.18945,22867.30078,22930.35938,22930.35938,65300000
5/21/2018,22937.58008,23050.39063,22935.31055,23002.36914,23002.36914,59100000
5/22/2018,23025.94922,23031.66992,22952.86914,22960.33984,22960.33984,59400000
5/23/2018,22868.78906,22949.73047,22649.84961,22689.74023,22689.74023,75000000
5/24/2018,22621.28906,22644.68945,22366.59961,22437.00977,22437.00977,85600000
5/25/2018,22380.2207,22509.35938,22318.15039,22450.78906,22450.78906,70400000
5/28/2018,22488.94922,22547.66992,22410.91016,22481.08984,22481.08984,52900000
5/29/2018,22431.94922,22439.09961,22240.39063,22358.42969,22358.42969,59800000
5/30/2018,22051.9707,22079.23047,21931.65039,22018.51953,22018.51953,90500000
5/31/2018,22163.40039,22254.41992,22098,22201.82031,22201.82031,132400000
6/1/2018,22126.25,22316.91016,22098.03906,22171.34961,22171.34961,82500000
6/4/2018,22365.08984,22515.7207,22355.83008,22475.93945,22475.93945,71900000
6/5/2018,22552.16992,22602.13086,22470.03906,22539.53906,22539.53906,65800000
6/6/2018,22520.31055,22662.82031,22498.58984,22625.73047,22625.73047,67900000
6/7/2018,22748.7207,22856.36914,22732.17969,22823.25977,22823.25977,72200000
